TEAM,2PM,2PA,3PM,3PA,FTM,FTA,OFF,DEF,AST,TO,STL,BLK,PF,Fls on:,+/-,GW,GP,MINS,FGM,FGA,FG%,2P%,3P%,FT%,PTS,REB,STK
DLSU,18.09090909090909,42.09090909090909,5.636363636363637,24.09090909090909,11.727272727272727,19.90909090909091,11.090909090909092,25.818181818181817,12.818181818181818,14.909090909090908,9.818181818181818,2.8181818181818183,20.727272727272727,19.727272727272727,-12.454545454545455,11.0,11,200.0,23.727272727272727,66.18181818181819,35.8516483516,42.9805615551,23.3962264151,58.904109589,64.81818181818181,36.90909090909091,12.636363636363637
UP,15.222222222222221,39.666666666666664,6.555555555555555,24.11111111111111,14.222222222222221,22.555555555555557,13.222222222222221,25.444444444444443,13.777777777777779,16.666666666666668,7.111111111111111,3.3333333333333335,22.444444444444443,21.444444444444443,-10.666666666666666,11.0,9,200.0,21.77777777777778,63.77777777777778,34.1463414634,38.3753501401,27.1889400922,63.0541871921,64.33333333333333,38.666666666666664,10.444444444444445
UE,15.88888888888889,37.333333333333336,6.888888888888889,24.555555555555557,12.333333333333334,21.555555555555557,13.11111111111111,29.333333333333332,17.77777777777778,15.444444444444445,6.777777777777778,3.5555555555555554,21.88888888888889,21.11111111111111,-0.5555555555555556,40.0,9,200.0,22.77777777777778,61.888888888888886,36.8043087971,42.5595238095,28.0542986425,57.2164948454,64.77777777777777,42.44444444444444,10.333333333333334
League,17.35,40.525,6.6625,23.8,12.725,19.8375,12.45,29.4875,15.9,14.8625,6.9625,3.1375,20.6875,20.4,0.0,64.5,10,200.0,24.0125,64.325,37.3299650214,42.8130783467,27.993697479,64.1461877757,67.4125,41.9375,10.1
UST,19.09090909090909,41.54545454545455,7.2727272727272725,23.818181818181817,13.363636363636363,19.0,11.454545454545455,30.545454545454547,16.545454545454547,14.454545454545455,6.7272727272727275,3.5454545454545454,19.545454545454547,20.272727272727273,1.5454545454545454,78.0,11,200.0,26.363636363636363,65.36363636363636,40.3337969402,45.9518599562,30.534351145,70.3349282297,73.36363636363636,42.0,10.272727272727273
FEU,17.9,46.8,7.2,23.2,9.7,16.5,13.3,31.3,17.3,12.8,6.8,3.4,19.3,17.0,4.4,98.0,10,200.0,25.1,70.0,35.8571428571,38.2478632479,31.0344827586,58.7878787879,67.1,44.6,10.2
NU,16.6,39.3,7.1,23.8,14.3,21.0,14.0,30.2,16.0,14.7,6.6,3.1,20.3,22.6,5.4,103.0,10,200.0,23.7,63.1,37.559429477,42.2391857506,29.8319327731,68.0952380952,68.8,44.2,9.7
ADMU,19.6,38.5,5.6,21.6,14.1,20.7,11.5,34.1,16.6,15.8,3.6,3.1,22.8,21.5,5.8,84.0,10,200.0,25.2,60.1,41.9301164725,50.9090909091,25.9259259259,68.115942029,70.1,45.6,6.7
AdU,15.8,38.3,7.1,25.3,12.2,18.0,12.3,29.0,16.6,14.4,8.0,2.3,18.9,19.8,6.5,91.0,10,200.0,22.9,63.6,36.0062893082,41.2532637076,28.0632411067,67.7777777778,65.1,41.3,10.3
