TEAM,MINS,FGM,FGA,2PM,2PA,3PM,3PA,FTM,FTA,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP,W,L,FG%,2P%,3P%,FT%,W%
DLSU,202.27272727272728,27.363636363636363,66.45454545454545,18.818181818181817,41.63636363636363,8.545454545454545,24.818181818181817,14.0,20.90909090909091,77.27272727272727,15.454545454545455,33.54545454545455,49.0,21.545454545454547,19.09090909090909,7.0,3.4545454545454546,10.454545454545455,20.0,20.272727272727273,12.454545454545455,128.0,11,10,1,41.1764705882,45.1965065502,34.4322344322,66.9565217391,0.9090909090909091
UP,200.0,27.88888888888889,63.666666666666664,21.666666666666668,42.666666666666664,6.222222222222222,21.0,13.0,20.333333333333332,75.0,11.666666666666666,31.0,42.666666666666664,18.555555555555557,15.88888888888889,7.333333333333333,4.222222222222222,11.555555555555555,22.0,22.11111111111111,10.666666666666666,113.0,9,8,1,43.8045375218,50.78125,29.6296296296,63.9344262295,0.8888888888888888
UE,200.0,22.11111111111111,58.111111111111114,14.777777777777779,36.111111111111114,7.333333333333333,22.0,13.777777777777779,21.88888888888889,65.33333333333333,9.555555555555555,27.0,36.55555555555556,13.88888888888889,14.222222222222221,7.555555555555555,2.7777777777777777,10.333333333333334,21.77777777777778,21.88888888888889,0.5555555555555556,72.0,9,6,3,38.0497131931,40.9230769231,33.3333333333,62.9441624365,0.6666666666666666
League,201.875,24.0125,64.325,17.35,40.525,6.6625,23.8,12.725,19.8375,67.4125,12.45,29.4875,41.9375,15.9,14.8625,6.9625,3.1375,10.1,20.6875,20.4,0.0,64.5,10,5,5,37.3299650214,42.8130783467,27.993697479,64.1461877757,0.5
UST,202.27272727272728,26.09090909090909,66.63636363636364,18.181818181818183,37.72727272727273,7.909090909090909,28.90909090909091,11.727272727272727,17.727272727272727,71.81818181818181,11.363636363636363,28.454545454545453,39.81818181818182,17.363636363636363,14.181818181818182,7.181818181818182,2.1818181818181817,9.363636363636363,20.545454545454547,19.09090909090909,-1.5454545454545454,63.0,11,5,6,39.1541609823,48.1927710843,27.358490566,66.1538461538,0.45454545454545453
ADMU,202.5,21.9,65.1,14.6,36.7,7.3,28.4,13.2,23.3,64.3,11.8,24.6,36.4,16.0,10.0,7.2,2.0,9.2,21.6,22.4,-5.8,36.0,10,3,7,33.6405529954,39.7820163488,25.7042253521,56.652360515,0.3
AdU,202.5,20.1,59.9,13.7,37.8,6.4,22.1,12.0,18.7,58.6,12.3,30.8,43.1,13.9,17.1,6.7,4.6,11.3,20.0,18.9,-6.5,43.0,10,3,7,33.5559265442,36.2433862434,28.9592760181,64.1711229947,0.3
FEU,205.0,23.2,67.2,19.0,46.8,4.2,20.4,12.1,17.7,62.7,13.2,32.6,45.8,11.8,14.5,6.4,3.8,10.2,17.2,19.1,-4.4,32.0,10,3,7,34.5238095238,40.5982905983,20.5882352941,68.3615819209,0.3
NU,200.0,23.1,66.4,18.0,44.7,5.1,21.7,12.1,18.5,63.4,13.7,27.5,41.2,13.5,13.6,6.4,2.2,8.6,22.7,19.9,-5.4,29.0,10,2,8,34.7891566265,40.2684563758,23.5023041475,65.4054054054,0.2
